label,text
否定/拒绝,现在不想弄
否定/拒绝,怎么样啊不还
犹豫中/考虑下,有需要联系你
肯定,嗯我是你有什么事
否定/拒绝,好失望的
号码是哪来的,谁透露我的信息息给你们
骗子/骗人,我怎么晓得你们是不是真的
与银行区别,跟银行有什么区别
加下微信/发信息/发个短信/发资料,给我发信息息
咨询提前还款,提前吧
咨询放款速度,什么时候下款
打过了/不要打电话,不要打了
打错了,喂错了
打错了,我搞了呀打错了打错了
咨询提前还款,我想申请提前全部还清请问应该怎么操作
肯定,呃呃有怎么了
肯定,嗯有看到有看到
恢复词,麻烦了
肯定,我是我
肯定,嗯嗯嗯好好谢谢
加下微信/发信息/发个短信/发资料,可以加一下微信息信息吗
肯定,那好吧我在试试
恢复词,哦哦哦你好
运营商提示音,好的我会跟机主讲的。您还有别的事吗
否定/拒绝,错误
肯定,呃行好的
咨询额度-通用,可以贷款多少呢
肯定,哦行啦
恢复词,嗯帮我搞
在忙/在开会/在开车,没时间等一下再说吧
打错了,我刚换的电话号码
咨询利息/费用,你们手续费这利息咋算的
咨询利息/费用,利息个几点
号码是哪来的,我号码码你哪里来
否定/拒绝,我要去看一下我不确定
咨询提前还款,怎么全部还款
上征信,征信会影响吗
没通过怎么办,借款好几次都不通过
打错了,啊不是你打错了
肯定,嗯是的怎么了
号码是哪来的,哪里获得我的信息息
打过了/不要打电话,上午不是才来过电话
打过了/不要打电话,昨天就打过了嘛你还是那那个。
运营商提示音,你说的我都记下来了稍后我会告诉他的您也可以会再打电话过来。祝您虎虎生威万事如意
加下微信/发信息/发个短信/发资料,发一些资料
额度太少,你那个4260的额度太低了
什么平台,你是啥啥子银行的啊
投诉,马上投诉你
咨询放款速度,什么时候取钱
肯定,啊对呀
打错了,错了我不是你打错了
什么平台,喂你好你是哪里呢？
咨询利息/费用,费是的计算怎么
肯定,好把
打过了/不要打电话,天天打给我
肯定,有啊这个有啊
打错了,我不是网站你打错了
恢复词,请说。
投诉,不是不是在给我打电话我就报警了
肯定,嗯对就是我
恢复词,那还有呢
打错了,我捡的手
恢复词,哦我懂了你继续
额度太少,额度：低了吧
工号,能跟我说一下你工号是多少吗
肯定,嗯嗯对
否定/拒绝,那个不要啊你那个
加下微信/发信息/发个短信/发资料,发短信信息
额度太少,你了额度太小那个
咨询操作,怎么贷款
肯定,好的知道了嗯。
重复,没理听清楚
咨询利息/费用,利息开发下
没通过怎么办,你好我怎么申请不通过呢！？
没通过怎么办,你好怎么我的借款不通过的？
咨询放款速度,什么时候可以放款
恢复词,听着呢你说
加下微信/发信息/发个短信/发资料,可以加微信息信息吗
没通过怎么办,怎么处理中不通过
否定/拒绝,不用考虑
打过了/不要打电话,烦得很天天打
在忙/在开会/在开车,我在开会稍后联系
恢复词,给我介绍一下
肯定,啊好知道了谢谢
不舒服,正在医院排队缴费
期数,我想办理分期
有印象,完全还有印象
肯定,哦哦好的
打错了,搞错了打错电话了
肯定,明白明白知道不会。
没通过怎么办,关键我每天每个时间段都提交申请都两天了就是不通过
加下微信/发信息/发个短信/发资料,加个微信息信息可以
肯定,嗯对是我
肯定,噢好可以
加下微信/发信息/发个短信/发资料,加个微信息信息可
否定/拒绝,真的不用
恢复词,有什么事
咨询利息/费用,利分几
咨询放款速度,今年可以拿到钱吗
肯定,有过
咨询利息/费用,需要结多少
咨询利息/费用,我说我贷款要利息吗
肯定,哦好行
投诉,举报电话
上征信,影响我征信
恢复词,爪子呢
否定/拒绝,我不太清楚
犹豫中/考虑下,在好好想想
打错了,嗯我都给你说打错了
调戏AI,什么生肖
肯定,嗯收到了嗯。
打过了/不要打电话,已经打
投诉,你们一天打几十个电话我要报警了
肯定,啊好好好谢谢好
没通过怎么办,申请；不通过
肯定,对对对是的
肯定,嗯行了
在忙/在开会/在开车,现在忙等下说
肯定,啊我是我是陈贵兴啊
质疑机器人,你是真的人电脑程序播放的
否定/拒绝,不是不是不是
肯定,这不就是我吗
否定/拒绝,没啥兴趣知道
在忙/在开会/在开车,还在上班下班再说吧
否定/拒绝,哎呀不是
什么平台,哪个
在忙/在开会/在开车,现在有事
嗯啊哦额/模糊回答,哦。
期数,你们这个产品期数大概有多少？
加下微信/发信息/发个短信/发资料,发资料料
打错了,你们打错
否定/拒绝,没有再见
投诉,信不信我投诉你
咨询额度-通用,我要借
重复,你说啥
否定/拒绝,嗯不想
质疑数据安全,贷款有 信息保护不
调戏AI,我能约你出来吗
恢复词,恩你说。
重复,事情什么
额度太少,不行你们额度这个太低了
运营商提示音,您说的我都记下来了稍后我会告诉他的您也可以一会再打电话
嗯啊哦额/模糊回答,哦哦哦。
肯定,啊好的好的谢谢啊
肯定,哦我知道了嗯嗯。
期数,最久可以分期多少个月呢
肯定,哦 对
咨询提前还款,我这边是分期的可以一笔还清吗
打过了/不要打电话,别再打给我
不舒服,我现在肚子痛
号码是哪来的,你们哪来我的号码码
质疑机器人,录好的语音
咨询提前还款,我的商品代如何全款还
咨询额度-通用,一次可以申请多少借款
不舒服,头痛
号码是哪来的,哪里弄到我的号码码
运营商提示音,请问还有其他事需要转达吗
肯定,行。
号码是哪来的,哪里得到的号码
肯定,是是我用我用了好几年了
肯定,是到
无法登陆APP,什么APP上不了
咨询利息/费用,是如何计算的
运营商提示音,好的我会登记主讲的。您还有别的事吗
电话号码,你的联系方式是什么
否定/拒绝,不可能我要晚点
骗子/骗人,可信吗
在忙/在开会/在开车,现在上班下班再说吧
无法登陆APP,登陆不了APP
咨询利息/费用,讲一下利息
咨询放款速度,要几天可以拿到钱
肯定,是嘞 我的妈耶
肯定,可以啊
肯定,啊是我
肯定,需要需要
肯定,嗯可以。
恢复词,你好你好你好
咨询提前还款,提前还钱
肯定,我知道了嗯
运营商提示音,嗯好的请问还有别的什么事需要转达吗
肯定,嗯嗯好我知道了
否定/拒绝,我没有钱可以还
骗子/骗人,诈骗集团吧
什么平台,什么你的什么保险
否定/拒绝,别讲了
打过了/不要打电话,很多人打电话给我
调戏AI,美女多大了
已经申请到了,我已经申请到了额度
咨询利息/费用,之后承担的费用是多少
加下微信/发信息/发个短信/发资料,QQ号
不专业,太不专业
投诉,我才投诉
肯定,嗯对是的
恢复词,你和我介绍吧
骗子/骗人,保证
肯定,是 那个…
质疑机器人,程序播放的吧
调戏AI,您多大了
打过了/不要打电话,以后别给我打了
否定/拒绝,太贵了不需要
咨询利息/费用,嗯了多少？钱
恢复词,接着讲
无法登陆APP,我登陆不了什么情况呀
调戏AI,你几岁啦
在忙/在开会/在开车,行我知道了我现在正忙等一下吧
电话号码,咋找到你
加下微信/发信息/发个短信/发资料,发条信息
咨询额度-通用,我怎麽里面额度不是用完了吗怎么还有额度
不舒服,肚子很痛
肯定,哦。好的好的知道了
通过率,借款容易通过吗
否定/拒绝,啊收到了不需要啊
否定/拒绝,五点不得行
肯定,能啊
肯定,朋友今天借给我今天处理
调戏AI,年龄多大了
加下微信/发信息/发个短信/发资料,热线
恢复词,有什么事你说呀。
额度太少,额度太低了那个没啥意义我还不如
肯定,阿是
否定/拒绝,呃不确定
咨询提前还款,我预约了提前还款怎么还不能还款
骗子/骗人,有没有保证
肯定,讲我知道了吧这个。
肯定,诶你好是的是的
嗯啊哦额/模糊回答,嗯
肯定,是我是
恢复词,对呀你你说
咨询利息/费用,吗利息有
肯定,啊我知道我今天之内会解决好吧
打过了/不要打电话,打错了都说了我不认识你们说的那个人怎么天天都在打啊你们有病吧
运营商提示音,这个非常抱歉啊呃我这边也不太用微信呢咱们还是电话沟通方便直接您说是吧
肯定,哦知道了
申请条件,需要什么条件
肯定,那我知道了
打过了/不要打电话,别再打了
肯定,是的你说什么事
肯定,嗯行好嘞谢谢
肯定,我就是对
肯定,好好我知道了谢谢
投诉,傻子
加下微信/发信息/发个短信/发资料,给我个网址
什么平台,姓名
否定/拒绝,不用
咨询提前还款,嗯嗯嗯这款分了六个月可以提前还款吗
恢复词,嗯嗯你说
质疑机器人,你是机器
有信用问题/逾期记录能借款吗,我的有逾期记录能贷款吗
不舒服,正在办理住院手续
运营商提示音,您的来意我会立马帮您转达祝您生活愉快再见
咨询利息/费用,多少保费
咨询提前还款,我要提前还款
否定/拒绝,啊啊啊不要
否定/拒绝,哦有需要的时候再说吧
标记号码,这电话怎么被标记了啊
电话号码,说下你们的电话
号码是哪来的,呃知道道我的电话
肯定,哦我知道了啊谢谢啊
咨询利息/费用,利息多少是
否定/拒绝,不要提醒
骗子/骗人,你们是骗子吗
肯定,啊对是
否定/拒绝,我暂时不需要
无法登陆APP,登陆失败会有哪些原因呢
肯定,对啊对啊是啊
没通过怎么办,借款为什么不通过
利息高,呃贷款利息高的要是那个样
什么平台,嗯嗯你是哪位啊
否定/拒绝,没有兴趣
肯定,我嗯我知道了啊。
没通过怎么办,我不提现三两三天了都申请通过
人工服务,转接人工
没通过怎么办,；怎么借款不通过了
咨询利息/费用,借款利息
肯定,恩好谢谢
咨询利息/费用,多少是利率
加下微信/发信息/发个短信/发资料,先把信息息发我看看
调戏AI,你什么岁数
已经申请到了,我前两天申请过了
打错了,你不是你打错了
肯定,好的明白。
肯定,呃有
重复,电什么事儿
否定/拒绝,没钱买不起
已经申请到了,有申请到
加下微信/发信息/发个短信/发资料,发送到
投诉,我要举报你们
犹豫中/考虑下,再联系
打错了,给我打电话都么有通话记录吗
打过了/不要打电话,你们不要一直打了
咨询利息/费用,费贱有多少
额度太少,总额度太少
打错了,不是不是打错了吧
调戏AI,你今年多大
没通过怎么办,你们！不通过我的申请
恢复词,下面还要说什么
咨询利息/费用,借款多少利息
没通过怎么办,没有通过审核
什么平台,需要我怎么称呼你
肯定,喔对怎么了
咨询放款速度,什么时间下款
电话号码,客服热线多
否定/拒绝,不行啊
